,end,val,accn,fy,fp,form,filed,frame,ticker
2125,2012-05-31,78327000000,0001193125-12-401697,2013.0,Q1,10-Q,2012-09-24,,ORCL
2126,2012-05-31,78327000000,0001193125-12-513009,2013.0,Q2,10-Q,2012-12-21,,ORCL
2127,2012-05-31,78327000000,0001193125-13-122271,2013.0,Q3,10-Q,2013-03-22,,ORCL
2128,2012-05-31,78327000000,0001193125-13-272832,2013.0,FY,10-K,2013-06-26,CY2012Q2I,ORCL
2129,2012-08-31,76558000000,0001193125-12-401697,2013.0,Q1,10-Q,2012-09-24,CY2012Q3I,ORCL
2130,2012-11-30,79657000000,0001193125-12-513009,2013.0,Q2,10-Q,2012-12-21,CY2012Q4I,ORCL
2131,2013-02-28,79450000000,0001193125-13-122271,2013.0,Q3,10-Q,2013-03-22,CY2013Q1I,ORCL
2132,2013-05-31,81812000000,0001193125-13-272832,2013.0,FY,10-K,2013-06-26,,ORCL
2133,2013-05-31,81812000000,0001193125-13-373455,2014.0,Q1,10-Q,2013-09-20,,ORCL
2134,2013-05-31,81812000000,0001193125-13-481081,2014.0,Q2,10-Q,2013-12-20,,ORCL
2135,2013-05-31,81812000000,0001193125-14-108126,2014.0,Q3,10-Q,2014-03-20,,ORCL
2136,2013-05-31,81812000000,0001193125-14-251351,2014.0,FY,10-K,2014-06-26,CY2013Q2I,ORCL
2137,2013-08-31,86406000000,0001193125-13-373455,2014.0,Q1,10-Q,2013-09-20,CY2013Q3I,ORCL
2138,2013-11-30,85238000000,0001193125-13-481081,2014.0,Q2,10-Q,2013-12-20,CY2013Q4I,ORCL
2139,2014-02-28,86562000000,0001193125-14-108126,2014.0,Q3,10-Q,2014-03-20,CY2014Q1I,ORCL
2140,2014-05-31,90344000000,0001193125-14-251351,2014.0,FY,10-K,2014-06-26,,ORCL
2141,2014-05-31,90344000000,0001193125-14-350291,2015.0,Q1,10-Q,2014-09-23,,ORCL
2142,2014-05-31,90344000000,0001193125-14-448728,2015.0,Q2,10-Q,2014-12-19,,ORCL
2143,2014-05-31,90344000000,0001193125-15-098586,2015.0,Q3,10-Q,2015-03-19,,ORCL
2144,2014-05-31,90266000000,0001193125-15-235239,2015.0,FY,10-K,2015-06-25,CY2014Q2I,ORCL
2145,2014-08-31,99726000000,0001193125-14-350291,2015.0,Q1,10-Q,2014-09-23,CY2014Q3I,ORCL
2146,2014-11-30,98305000000,0001193125-14-448728,2015.0,Q2,10-Q,2014-12-19,CY2014Q4I,ORCL
2147,2015-02-28,98816000000,0001193125-15-098586,2015.0,Q3,10-Q,2015-03-19,CY2015Q1I,ORCL
2148,2015-05-31,110903000000,0001193125-15-235239,2015.0,FY,10-K,2015-06-25,,ORCL
2149,2015-05-31,110903000000,0001193125-15-323532,2016.0,Q1,10-Q,2015-09-18,,ORCL
2150,2015-05-31,110903000000,0001193125-15-407703,2016.0,Q2,10-Q,2015-12-18,,ORCL
2151,2015-05-31,110903000000,0001193125-16-510333,2016.0,Q3,10-Q,2016-03-18,,ORCL
2152,2015-05-31,110903000000,0001193125-16-628942,2016.0,FY,10-K,2016-06-22,CY2015Q2I,ORCL
2153,2015-08-31,109706000000,0001193125-15-323532,2016.0,Q1,10-Q,2015-09-18,CY2015Q3I,ORCL
2154,2015-11-30,106483000000,0001193125-15-407703,2016.0,Q2,10-Q,2015-12-18,CY2015Q4I,ORCL
2155,2016-02-29,104894000000,0001193125-16-510333,2016.0,Q3,10-Q,2016-03-18,CY2016Q1I,ORCL
2156,2016-05-31,112180000000,0001193125-16-628942,2016.0,FY,10-K,2016-06-22,,ORCL
2157,2016-05-31,112180000000,0001193125-16-713596,2017.0,Q1,10-Q,2016-09-19,,ORCL
2158,2016-05-31,112180000000,0001193125-16-797253,2017.0,Q2,10-Q,2016-12-19,,ORCL
2159,2016-05-31,112180000000,0001193125-17-087309,2017.0,Q3,10-Q,2017-03-17,,ORCL
2160,2016-05-31,112180000000,0001193125-17-214833,2017.0,FY,10-K,2017-06-27,CY2016Q2I,ORCL
2161,2016-08-31,123223000000,0001193125-16-713596,2017.0,Q1,10-Q,2016-09-19,CY2016Q3I,ORCL
2162,2016-11-30,123600000000,0001193125-16-797253,2017.0,Q2,10-Q,2016-12-19,CY2016Q4I,ORCL
2163,2017-02-28,125382000000,0001193125-17-087309,2017.0,Q3,10-Q,2017-03-17,CY2017Q1I,ORCL
2164,2017-05-31,134991000000,0001193125-17-214833,2017.0,FY,10-K,2017-06-27,,ORCL
2165,2017-05-31,134991000000,0001193125-17-287455,2018.0,Q1,10-Q,2017-09-18,,ORCL
2166,2017-05-31,134991000000,0001193125-17-372232,2018.0,Q2,10-Q,2017-12-18,,ORCL
2167,2017-05-31,134991000000,0001193125-18-090646,2018.0,Q3,10-Q,2018-03-21,,ORCL
2168,2017-05-31,134991000000,0001193125-18-201034,2018.0,FY,10-K,2018-06-22,CY2017Q2I,ORCL
2169,2017-08-31,133597000000,0001193125-17-287455,2018.0,Q1,10-Q,2017-09-18,CY2017Q3I,ORCL
2170,2017-11-30,138762000000,0001193125-17-372232,2018.0,Q2,10-Q,2017-12-18,CY2017Q4I,ORCL
2171,2018-02-28,138201000000,0001193125-18-090646,2018.0,Q3,10-Q,2018-03-21,CY2018Q1I,ORCL
2172,2018-05-31,137264000000,0001193125-18-201034,2018.0,FY,10-K,2018-06-22,,ORCL
2173,2018-05-31,137851000000,0001564590-18-023315,2019.0,Q1,10-Q,2018-09-19,,ORCL
2174,2018-05-31,137851000000,0001564590-18-031113,2019.0,Q2,10-Q,2018-12-19,,ORCL
2175,2018-05-31,137851000000,0001564590-19-008273,2019.0,Q3,10-Q,2019-03-18,,ORCL
2176,2018-05-31,137851000000,0001564590-19-023119,2019.0,FY,10-K,2019-06-21,CY2018Q2I,ORCL
2177,2018-08-31,128358000000,0001564590-18-023315,2019.0,Q1,10-Q,2018-09-19,CY2018Q3I,ORCL
2178,2018-11-30,118318000000,0001564590-18-031113,2019.0,Q2,10-Q,2018-12-19,CY2018Q4I,ORCL
2179,2019-02-28,109438000000,0001564590-19-008273,2019.0,Q3,10-Q,2019-03-18,CY2019Q1I,ORCL
2180,2019-05-31,108709000000,0001564590-19-023119,2019.0,FY,10-K,2019-06-21,,ORCL
2181,2019-05-31,108709000000,0001564590-19-034717,2020.0,Q1,10-Q,2019-09-13,,ORCL
2182,2019-05-31,108709000000,0001564590-19-045966,2020.0,Q2,10-Q,2019-12-13,,ORCL
2183,2019-05-31,108709000000,0001564590-20-010833,2020.0,Q3,10-Q,2020-03-13,,ORCL
2184,2019-05-31,108709000000,0001564590-20-030125,2020.0,FY,10-K,2020-06-22,CY2019Q2I,ORCL
2185,2019-08-31,106229000000,0001564590-19-034717,2020.0,Q1,10-Q,2019-09-13,CY2019Q3I,ORCL
2186,2019-11-30,98443000000,0001564590-19-045966,2020.0,Q2,10-Q,2019-12-13,CY2019Q4I,ORCL
2187,2020-02-29,96704000000,0001564590-20-010833,2020.0,Q3,10-Q,2020-03-13,CY2020Q1I,ORCL
2188,2020-05-31,115438000000,0001564590-20-030125,2020.0,FY,10-K,2020-06-22,,ORCL
2189,2020-05-31,115438000000,0001564590-20-043448,2021.0,Q1,10-Q,2020-09-15,,ORCL
2190,2020-05-31,115438000000,0001564590-20-056896,2021.0,Q2,10-Q,2020-12-11,,ORCL
2191,2020-05-31,115438000000,0001564590-21-012539,2021.0,Q3,10-Q,2021-03-11,,ORCL
2192,2020-05-31,115438000000,0001564590-21-033616,2021.0,FY,10-K,2021-06-21,CY2020Q2I,ORCL
2193,2020-08-31,113546000000,0001564590-20-043448,2021.0,Q1,10-Q,2020-09-15,CY2020Q3I,ORCL
2194,2020-11-30,110014000000,0001564590-20-056896,2021.0,Q2,10-Q,2020-12-11,CY2020Q4I,ORCL
2195,2021-02-28,118109000000,0001564590-21-012539,2021.0,Q3,10-Q,2021-03-11,CY2021Q1I,ORCL
2196,2021-05-31,131107000000,0001564590-21-033616,2021.0,FY,10-K,2021-06-21,,ORCL
2197,2021-05-31,131107000000,0001564590-21-047772,2022.0,Q1,10-Q,2021-09-13,,ORCL
2198,2021-05-31,131107000000,0001564590-21-060022,2022.0,Q2,10-Q,2021-12-10,,ORCL
2199,2021-05-31,131107000000,0001564590-22-009859,2022.0,Q3,10-Q,2022-03-11,,ORCL
2200,2021-05-31,131107000000,0001564590-22-023675,2022.0,FY,10-K,2022-06-21,CY2021Q2I,ORCL
2201,2021-08-31,122924000000,0001564590-21-047772,2022.0,Q1,10-Q,2021-09-13,CY2021Q3I,ORCL
2202,2021-11-30,106897000000,0001564590-21-060022,2022.0,Q2,10-Q,2021-12-10,CY2021Q4I,ORCL
2203,2022-02-28,108644000000,0001564590-22-009859,2022.0,Q3,10-Q,2022-03-11,CY2022Q1I,ORCL
2204,2022-05-31,109297000000,0001564590-22-023675,2022.0,FY,10-K,2022-06-21,,ORCL
2205,2022-05-31,109297000000,0001564590-22-031545,2023.0,Q1,10-Q,2022-09-13,,ORCL
2206,2022-05-31,109297000000,0001564590-22-039278,2023.0,Q2,10-Q,2022-12-13,,ORCL
2207,2022-05-31,109297000000,0001564590-23-003413,2023.0,Q3,10-Q,2023-03-10,,ORCL
2208,2022-05-31,109297000000,0000950170-23-028914,2023.0,FY,10-K,2023-06-20,CY2022Q2I,ORCL
2209,2022-08-31,130309000000,0001564590-22-031545,2023.0,Q1,10-Q,2022-09-13,CY2022Q3I,ORCL
2210,2022-11-30,128469000000,0001564590-22-039278,2023.0,Q2,10-Q,2022-12-13,CY2022Q4I,ORCL
2211,2023-02-28,131620000000,0001564590-23-003413,2023.0,Q3,10-Q,2023-03-10,CY2023Q1I,ORCL
2212,2023-05-31,134384000000,0000950170-23-028914,2023.0,FY,10-K,2023-06-20,,ORCL
2213,2023-05-31,134384000000,0000950170-23-047713,2024.0,Q1,10-Q,2023-09-12,,ORCL
2214,2023-05-31,134384000000,0000950170-23-069682,2024.0,Q2,10-Q,2023-12-12,,ORCL
2215,2023-05-31,134384000000,0000950170-24-029904,2024.0,Q3,10-Q,2024-03-12,,ORCL
2216,2023-05-31,134384000000,0000950170-24-075605,2024.0,FY,10-K,2024-06-20,CY2023Q2I,ORCL
2217,2023-08-31,136662000000,0000950170-23-047713,2024.0,Q1,10-Q,2023-09-12,CY2023Q3I,ORCL
2218,2023-11-30,134324000000,0000950170-23-069682,2024.0,Q2,10-Q,2023-12-12,CY2023Q4I,ORCL
2219,2024-02-29,137082000000,0000950170-24-029904,2024.0,Q3,10-Q,2024-03-12,CY2024Q1I,ORCL
2220,2024-05-31,140976000000,0000950170-24-075605,2024.0,FY,10-K,2024-06-20,CY2024Q2I,ORCL
2221,2008-08-31,20682000000,0001193125-10-230379,2010.0,FY,10-K,2010-10-18,CY2008Q3I,COST
2222,2009-08-30,21979000000,0001193125-09-255610,2010.0,Q1,10-Q,2009-12-18,,COST
2223,2009-08-30,21979000000,0001193125-10-059399,2010.0,Q2,10-Q,2010-03-17,,COST
2224,2009-08-30,21979000000,0001193125-10-137013,2010.0,Q3,10-Q,2010-06-10,,COST
2225,2009-08-30,21979000000,0001193125-10-230379,2010.0,FY,10-K,2010-10-18,,COST
2226,2009-08-30,21979000000,0001193125-11-271844,2011.0,FY,10-K,2011-10-14,CY2009Q3I,COST
2227,2009-11-22,23478000000,0001193125-09-255610,2010.0,Q1,10-Q,2009-12-18,,COST
2228,2009-11-22,23478000000,0001193125-10-283424,2011.0,Q1,10-Q,2010-12-17,CY2009Q4I,COST
2229,2010-02-14,23366000000,0001193125-10-059399,2010.0,Q2,10-Q,2010-03-17,,COST
2230,2010-02-14,23366000000,0001193125-11-069779,2011.0,Q2,10-Q,2011-03-17,,COST
2231,2010-05-09,23899000000,0001193125-10-137013,2010.0,Q3,10-Q,2010-06-10,,COST
2232,2010-05-09,23899000000,0001193125-11-161386,2011.0,Q3,10-Q,2011-06-09,CY2010Q1I,COST
2233,2010-08-29,23815000000,0001193125-10-230379,2010.0,FY,10-K,2010-10-18,,COST
2234,2010-08-29,23815000000,0001193125-10-283424,2011.0,Q1,10-Q,2010-12-17,,COST
2235,2010-08-29,23815000000,0001193125-11-069779,2011.0,Q2,10-Q,2011-03-17,,COST
2236,2010-08-29,23815000000,0001193125-11-161386,2011.0,Q3,10-Q,2011-06-09,,COST
2237,2010-08-29,23815000000,0001193125-11-271844,2011.0,FY,10-K,2011-10-14,,COST
2238,2010-08-29,23815000000,0001193125-12-428890,2012.0,FY,10-K,2012-10-19,CY2010Q3I,COST
2239,2010-11-21,26043000000,0001193125-10-283424,2011.0,Q1,10-Q,2010-12-17,,COST
2240,2010-11-21,26043000000,0001193125-11-344028,2012.0,Q1,10-Q,2011-12-16,CY2010Q4I,COST
2241,2011-02-13,25716000000,0001193125-11-069779,2011.0,Q2,10-Q,2011-03-17,,COST
2242,2011-02-13,25716000000,0001193125-12-115279,2012.0,Q2,10-Q,2012-03-15,,COST
2243,2011-05-08,26974000000,0001193125-11-161386,2011.0,Q3,10-Q,2011-06-09,,COST
2244,2011-05-08,26974000000,0001193125-12-261925,2012.0,Q3,10-Q,2012-06-06,CY2011Q1I,COST
2245,2011-08-28,26761000000,0001193125-11-271844,2011.0,FY,10-K,2011-10-14,,COST
2246,2011-08-28,26761000000,0001193125-11-344028,2012.0,Q1,10-Q,2011-12-16,,COST
2247,2011-08-28,26761000000,0001193125-12-115279,2012.0,Q2,10-Q,2012-03-15,,COST
2248,2011-08-28,26761000000,0001193125-12-261925,2012.0,Q3,10-Q,2012-06-06,,COST
2249,2011-08-28,26761000000,0001193125-12-428890,2012.0,FY,10-K,2012-10-19,,COST
2250,2011-08-28,26761000000,0001445305-13-002422,2013.0,FY,10-K,2013-10-16,CY2011Q3I,COST
2251,2011-11-20,28004000000,0001193125-11-344028,2012.0,Q1,10-Q,2011-12-16,,COST
2252,2011-11-20,28004000000,0001193125-12-512914,2013.0,Q1,10-Q,2012-12-21,CY2011Q4I,COST
2253,2012-02-12,27511000000,0001193125-12-115279,2012.0,Q2,10-Q,2012-03-15,,COST
2254,2012-02-12,27511000000,0001193125-13-117085,2013.0,Q2,10-Q,2013-03-20,,COST
2255,2012-05-06,27836000000,0001193125-12-261925,2012.0,Q3,10-Q,2012-06-06,,COST
2256,2012-05-06,27836000000,0001445305-13-001463,2013.0,Q3,10-Q,2013-06-11,CY2012Q1I,COST
2257,2012-09-02,27140000000,0001193125-12-428890,2012.0,FY,10-K,2012-10-19,,COST
2258,2012-09-02,27140000000,0001193125-12-512914,2013.0,Q1,10-Q,2012-12-21,,COST
2259,2012-09-02,27140000000,0001193125-13-117085,2013.0,Q2,10-Q,2013-03-20,,COST
2260,2012-09-02,27140000000,0001445305-13-001463,2013.0,Q3,10-Q,2013-06-11,,COST
2261,2012-09-02,27140000000,0001445305-13-002422,2013.0,FY,10-K,2013-10-16,,COST
2262,2012-09-02,27140000000,0000909832-14-000021,2014.0,FY,10-K,2014-10-15,CY2012Q3I,COST
2263,2012-11-25,29323000000,0001193125-12-512914,2013.0,Q1,10-Q,2012-12-21,,COST
2264,2012-11-25,29323000000,0000909832-13-000011,2014.0,Q1,10-Q,2013-12-20,CY2012Q4I,COST
2265,2013-02-17,29089000000,0001193125-13-117085,2013.0,Q2,10-Q,2013-03-20,,COST
2266,2013-02-17,29089000000,0000909832-14-000008,2014.0,Q2,10-Q,2014-03-14,,COST
2267,2013-05-12,30006000000,0001445305-13-001463,2013.0,Q3,10-Q,2013-06-11,,COST
2268,2013-05-12,30006000000,0000909832-14-000015,2014.0,Q3,10-Q,2014-06-05,CY2013Q1I,COST
2269,2013-09-01,30283000000,0001445305-13-002422,2013.0,FY,10-K,2013-10-16,,COST
2270,2013-09-01,30283000000,0000909832-13-000011,2014.0,Q1,10-Q,2013-12-20,,COST
2271,2013-09-01,30283000000,0000909832-14-000008,2014.0,Q2,10-Q,2014-03-14,,COST
2272,2013-09-01,30283000000,0000909832-14-000015,2014.0,Q3,10-Q,2014-06-05,,COST
2273,2013-09-01,30283000000,0000909832-14-000021,2014.0,FY,10-K,2014-10-15,,COST
2274,2013-09-01,30283000000,0000909832-15-000014,2015.0,FY,10-K,2015-10-14,CY2013Q3I,COST
2275,2013-11-24,32319000000,0000909832-13-000011,2014.0,Q1,10-Q,2013-12-20,,COST
2276,2013-11-24,32319000000,0000909832-14-000026,2015.0,Q1,10-Q,2014-12-18,CY2013Q4I,COST
2277,2014-02-16,31566000000,0000909832-14-000008,2014.0,Q2,10-Q,2014-03-14,,COST
2278,2014-02-16,31566000000,0000909832-15-000003,2015.0,Q2,10-Q,2015-03-11,,COST
2279,2014-05-11,32701000000,0000909832-14-000015,2014.0,Q3,10-Q,2014-06-05,,COST
2280,2014-05-11,32701000000,0000909832-15-000008,2015.0,Q3,10-Q,2015-06-04,CY2014Q1I,COST
2281,2014-08-31,33024000000,0000909832-14-000021,2014.0,FY,10-K,2014-10-15,,COST
2282,2014-08-31,33024000000,0000909832-14-000026,2015.0,Q1,10-Q,2014-12-18,,COST
2283,2014-08-31,33024000000,0000909832-15-000003,2015.0,Q2,10-Q,2015-03-11,,COST
2284,2014-08-31,33024000000,0000909832-15-000008,2015.0,Q3,10-Q,2015-06-04,,COST
2285,2014-08-31,33024000000,0000909832-15-000014,2015.0,FY,10-K,2015-10-14,,COST
2286,2014-08-31,32662000000,0000909832-16-000032,2016.0,FY,10-K,2016-10-12,CY2014Q3I,COST
2287,2014-11-23,34613000000,0000909832-14-000026,2015.0,Q1,10-Q,2014-12-18,,COST
2288,2014-11-23,34605000000,0000909832-15-000017,2016.0,Q1,10-Q,2015-12-18,CY2014Q4I,COST
2289,2015-02-15,33600000000,0000909832-15-000003,2015.0,Q2,10-Q,2015-03-11,,COST
2290,2015-02-15,33217000000,0000909832-16-000023,2016.0,Q2,10-Q,2016-03-09,,COST
2291,2015-05-10,33491000000,0000909832-15-000008,2015.0,Q3,10-Q,2015-06-04,,COST
2292,2015-05-10,33109000000,0000909832-16-000028,2016.0,Q3,10-Q,2016-06-01,CY2015Q1I,COST
2293,2015-08-30,33440000000,0000909832-15-000014,2015.0,FY,10-K,2015-10-14,,COST
2294,2015-08-30,33428000000,0000909832-15-000017,2016.0,Q1,10-Q,2015-12-18,,COST
2295,2015-08-30,33017000000,0000909832-16-000023,2016.0,Q2,10-Q,2016-03-09,,COST
2296,2015-08-30,33017000000,0000909832-16-000028,2016.0,Q3,10-Q,2016-06-01,,COST
2297,2015-08-30,33017000000,0000909832-16-000032,2016.0,FY,10-K,2016-10-12,,COST
2298,2015-08-30,33017000000,0000909832-17-000014,2017.0,FY,10-K,2017-10-18,CY2015Q3I,COST
2299,2015-11-22,35451000000,0000909832-15-000017,2016.0,Q1,10-Q,2015-12-18,,COST
2300,2015-11-22,35037000000,0000909832-16-000040,2017.0,Q1,10-Q,2016-12-16,CY2015Q4I,COST
2301,2016-02-14,32388000000,0000909832-16-000023,2016.0,Q2,10-Q,2016-03-09,,COST
2302,2016-02-14,32388000000,0000909832-17-000004,2017.0,Q2,10-Q,2017-03-09,,COST
2303,2016-05-08,33873000000,0000909832-16-000028,2016.0,Q3,10-Q,2016-06-01,,COST
2304,2016-05-08,33873000000,0000909832-17-000009,2017.0,Q3,10-Q,2017-06-01,CY2016Q1I,COST
2305,2016-08-28,33163000000,0000909832-16-000032,2016.0,FY,10-K,2016-10-12,,COST
2306,2016-08-28,33163000000,0000909832-16-000040,2017.0,Q1,10-Q,2016-12-16,,COST
2307,2016-08-28,33163000000,0000909832-17-000004,2017.0,Q2,10-Q,2017-03-09,,COST
2308,2016-08-28,33163000000,0000909832-17-000009,2017.0,Q3,10-Q,2017-06-01,,COST
2309,2016-08-28,33163000000,0000909832-17-000014,2017.0,FY,10-K,2017-10-18,,COST
2310,2016-08-28,33163000000,0000909832-18-000013,2018.0,FY,10-K,2018-10-26,CY2016Q3I,COST
2311,2016-11-20,36532000000,0000909832-16-000040,2017.0,Q1,10-Q,2016-12-16,,COST
2312,2016-11-20,36532000000,0000909832-17-000022,2018.0,Q1,10-Q,2017-12-21,CY2016Q4I,COST
2313,2017-02-12,35630000000,0000909832-17-000004,2017.0,Q2,10-Q,2017-03-09,,COST
2314,2017-02-12,35630000000,0000909832-18-000002,2018.0,Q2,10-Q,2018-03-15,,COST
2315,2017-05-07,35631000000,0000909832-17-000009,2017.0,Q3,10-Q,2017-06-01,,COST
2316,2017-05-07,35631000000,0000909832-18-000008,2018.0,Q3,10-Q,2018-06-07,CY2017Q1I,COST
2317,2017-09-03,36347000000,0000909832-17-000014,2017.0,FY,10-K,2017-10-18,,COST
2318,2017-09-03,36347000000,0000909832-17-000022,2018.0,Q1,10-Q,2017-12-21,,COST
2319,2017-09-03,36347000000,0000909832-18-000002,2018.0,Q2,10-Q,2018-03-15,,COST
2320,2017-09-03,36347000000,0000909832-18-000008,2018.0,Q3,10-Q,2018-06-07,,COST
2321,2017-09-03,36347000000,0000909832-18-000013,2018.0,FY,10-K,2018-10-26,,COST
2322,2017-09-03,36347000000,0000909832-19-000019,2019.0,FY,10-K,2019-10-11,CY2017Q3I,COST
2323,2017-11-26,39378000000,0000909832-17-000022,2018.0,Q1,10-Q,2017-12-21,,COST
2324,2017-11-26,39378000000,0000909832-18-000022,2019.0,Q1,10-Q,2018-12-20,CY2017Q4I,COST
2325,2018-02-18,38703000000,0000909832-18-000002,2018.0,Q2,10-Q,2018-03-15,,COST
2326,2018-02-18,38703000000,0000909832-19-000003,2019.0,Q2,10-Q,2019-03-13,CY2018Q1I,COST
2327,2018-05-13,39605000000,0000909832-18-000008,2018.0,Q3,10-Q,2018-06-07,,COST
2328,2018-05-13,39605000000,0000909832-19-000013,2019.0,Q3,10-Q,2019-06-06,,COST
2329,2018-09-02,40830000000,0000909832-18-000013,2018.0,FY,10-K,2018-10-26,,COST
2330,2018-09-02,40830000000,0000909832-18-000022,2019.0,Q1,10-Q,2018-12-20,,COST
2331,2018-09-02,40830000000,0000909832-19-000003,2019.0,Q2,10-Q,2019-03-13,,COST
2332,2018-09-02,40830000000,0000909832-19-000013,2019.0,Q3,10-Q,2019-06-06,,COST
2333,2018-09-02,40830000000,0000909832-19-000019,2019.0,FY,10-K,2019-10-11,,COST
2334,2018-09-02,40830000000,0000909832-20-000017,2020.0,FY,10-K,2020-10-07,CY2018Q3I,COST
2335,2018-11-25,43814000000,0000909832-18-000022,2019.0,Q1,10-Q,2018-12-20,,COST
2336,2018-11-25,43814000000,0000909832-19-000033,2020.0,Q1,10-Q,2019-12-23,CY2018Q4I,COST
2337,2019-02-17,42799000000,0000909832-19-000003,2019.0,Q2,10-Q,2019-03-13,,COST
2338,2019-02-17,42799000000,0000909832-20-000004,2020.0,Q2,10-Q,2020-03-12,,COST
2339,2019-05-12,43752000000,0000909832-19-000013,2019.0,Q3,10-Q,2019-06-06,,COST
2340,2019-05-12,43752000000,0000909832-20-000009,2020.0,Q3,10-Q,2020-06-04,CY2019Q1I,COST
2341,2019-09-01,45400000000,0000909832-19-000019,2019.0,FY,10-K,2019-10-11,,COST
2342,2019-09-01,45400000000,0000909832-19-000033,2020.0,Q1,10-Q,2019-12-23,,COST
2343,2019-09-01,45400000000,0000909832-20-000004,2020.0,Q2,10-Q,2020-03-12,,COST
2344,2019-09-01,45400000000,0000909832-20-000009,2020.0,Q3,10-Q,2020-06-04,,COST
2345,2019-09-01,45400000000,0000909832-20-000017,2020.0,FY,10-K,2020-10-07,,COST
2346,2019-09-01,45400000000,0000909832-21-000014,2021.0,FY,10-K,2021-10-06,CY2019Q3I,COST
2347,2019-11-24,51431000000,0000909832-19-000033,2020.0,Q1,10-Q,2019-12-23,CY2019Q4I,COST
2348,2020-02-16,48782000000,0000909832-20-000004,2020.0,Q2,10-Q,2020-03-12,,COST
2349,2020-05-10,51732000000,0000909832-20-000009,2020.0,Q3,10-Q,2020-06-04,CY2020Q1I,COST
2350,2020-08-30,55556000000,0000909832-20-000017,2020.0,FY,10-K,2020-10-07,,COST
2351,2020-08-30,55556000000,0000909832-20-000026,2021.0,Q1,10-Q,2020-12-16,,COST
2352,2020-08-30,55556000000,0000909832-21-000003,2021.0,Q2,10-Q,2021-03-10,,COST
2353,2020-08-30,55556000000,0000909832-21-000008,2021.0,Q3,10-Q,2021-06-03,,COST
2354,2020-08-30,55556000000,0000909832-21-000014,2021.0,FY,10-K,2021-10-06,,COST
2355,2020-08-30,55556000000,0000909832-22-000021,2022.0,FY,10-K,2022-10-05,CY2020Q3I,COST
2356,2020-11-22,60217000000,0000909832-20-000026,2021.0,Q1,10-Q,2020-12-16,CY2020Q4I,COST
2357,2021-02-14,54918000000,0000909832-21-000003,2021.0,Q2,10-Q,2021-03-10,,COST
2358,2021-05-09,57274000000,0000909832-21-000008,2021.0,Q3,10-Q,2021-06-03,CY2021Q1I,COST
2359,2021-08-29,59268000000,0000909832-21-000014,2021.0,FY,10-K,2021-10-06,,COST
2360,2021-08-29,59268000000,0000909832-21-000021,2022.0,Q1,10-Q,2021-12-22,,COST
2361,2021-08-29,59268000000,0000909832-22-000005,2022.0,Q2,10-Q,2022-03-10,,COST
2362,2021-08-29,59268000000,0000909832-22-000014,2022.0,Q3,10-Q,2022-06-02,,COST
2363,2021-08-29,59268000000,0000909832-22-000021,2022.0,FY,10-K,2022-10-05,,COST
2364,2021-08-29,59268000000,0000909832-23-000042,2023.0,FY,10-K,2023-10-11,CY2021Q3I,COST
2365,2021-11-21,64149000000,0000909832-21-000021,2022.0,Q1,10-Q,2021-12-22,CY2021Q4I,COST
2366,2022-02-13,63078000000,0000909832-22-000005,2022.0,Q2,10-Q,2022-03-10,,COST
2367,2022-05-08,63852000000,0000909832-22-000014,2022.0,Q3,10-Q,2022-06-02,CY2022Q1I,COST
2368,2022-08-28,64166000000,0000909832-22-000021,2022.0,FY,10-K,2022-10-05,,COST
2369,2022-08-28,64166000000,0000909832-22-000035,2023.0,Q1,10-Q,2022-12-29,,COST
2370,2022-08-28,64166000000,0000909832-23-000014,2023.0,Q2,10-Q,2023-03-09,,COST
2371,2022-08-28,64166000000,0000909832-23-000028,2023.0,Q3,10-Q,2023-06-01,,COST
2372,2022-08-28,64166000000,0000909832-23-000042,2023.0,FY,10-K,2023-10-11,CY2022Q3I,COST
2373,2022-11-20,66027000000,0000909832-22-000035,2023.0,Q1,10-Q,2022-12-29,CY2022Q4I,COST
2374,2023-02-12,66848000000,0000909832-23-000014,2023.0,Q2,10-Q,2023-03-09,,COST
2375,2023-05-07,66752000000,0000909832-23-000028,2023.0,Q3,10-Q,2023-06-01,CY2023Q1I,COST
2376,2023-09-03,68994000000,0000909832-23-000042,2023.0,FY,10-K,2023-10-11,,COST
2377,2023-09-03,68994000000,0000909832-23-000065,2024.0,Q1,10-Q,2023-12-20,,COST
2378,2023-09-03,68994000000,0000909832-24-000017,2024.0,Q2,10-Q,2024-03-13,,COST
2379,2023-09-03,68994000000,0000909832-24-000029,2024.0,Q3,10-Q,2024-06-06,CY2023Q3I,COST
2380,2023-11-26,73723000000,0000909832-23-000065,2024.0,Q1,10-Q,2023-12-20,CY2023Q4I,COST
2381,2024-02-18,66323000000,0000909832-24-000017,2024.0,Q2,10-Q,2024-03-13,,COST
2382,2024-05-12,67911000000,0000909832-24-000029,2024.0,Q3,10-Q,2024-06-06,CY2024Q1I,COST
2383,2008-12-28,84912000000,0000950123-09-029672,2009.0,Q2,10-Q,2009-08-04,,JNJ
2384,2008-12-28,84912000000,0000950123-09-057624,2009.0,Q3,10-Q,2009-11-04,,JNJ
2385,2008-12-28,84912000000,0000950123-10-019392,2009.0,FY,10-K,2010-03-01,,JNJ
2386,2008-12-28,84912000000,0000950123-11-018128,2010.0,FY,10-K,2011-02-25,CY2008Q4I,JNJ
